Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB)
4918.6184850021,0.969476097345451,-0.0275909270326606,-0.265741735934988
5141.24887879695,0.965244683475937,-0.0275985739881828,-0.303702641160651
5373.95614527311,0.968925260801158,-0.0300076615057336,-0.270030917103282
5617.19639179895,0.959116530375696,-0.02922855641958,-0.358541088551916
5871.44637043472,0.96338710309592,-0.0313384339545311,-0.319390320488942
6137.20441236887,0.9742912946347,-0.033036307470514,-0.221233103008928
6414.99140464962,0.971056355212131,-0.0348771967304292,-0.249512454847023
6705.35181112607,0.977685206378884,-0.0381585534657217,-0.189408545495838
7008.85473959998,0.973542794633582,-0.0375752246206455,-0.226434278024185
7326.09505727985,0.983606302488976,-0.0439328222272172,-0.134918544829237
7657.69455672346,0.969712050461447,-0.0409605539330373,-0.259402326240179
8004.30317455436,0.980994900495194,-0.0464285892930272,-0.156947922682243
8366.60026534076,0.970422620536823,-0.0435373874063491,-0.252049032975126
8745.29593313378,0.992740430035082,-0.0523593542825328,-0.0512216280701524
9141.13242327484,0.985283134662378,-0.0513785974878254,-0.11698567921341
9554.88557720008,0.988423425570669,-0.0541918808381212,-0.0881042954898944
9987.36635309339,0.97902431617901,-0.0548250917503627,-0.170532398012879
10439.4224153683,0.980144438563512,-0.0568835064345185,-0.159595250716337
10911.9397960944,0.984202461663484,-0.0618147977447378,-0.121213067778215
11405.8446316246,0.968611438471235,-0.0611476173659922,-0.259734636336302
11922.1049778263,0.97693526774581,-0.063843039795951,-0.184176466620946
12461.7327074765,0.992985884086254,-0.0746665951832653,-0.036652047065322
13025.7854935365,0.980971606418234,-0.0724134065061072,-0.143270342648762
13615.3688821965,0.979748682522826,-0.0769359374653892,-0.151008290764367
14231.6384597514,0.976357632497731,-0.0773127763428535,-0.180675166715605
14875.8021175552,0.9579924821137,-0.0733955359448562,-0.347340768468113
15549.1224194945,0.968561643196472,-0.0808947591894242,-0.247264879368209
16252.9190766193,0.973022153357619,-0.0874708086561353,-0.2025898818387
16988.5715337832,0.977310277199791,-0.0933295215238757,-0.159924508848997
17757.5216733622,0.967772185281474,-0.0932253413592288,-0.244423025398233
18561.2766413509,0.966486596492475,-0.101920280930499,-0.248053558085686
19401.4118013759,0.980861697630305,-0.11002169588716,-0.113543518618184
20279.5738224164,0.977328701667758,-0.115475097253658,-0.138977341243729
21197.4839062831,0.975578015600489,-0.117480886575537,-0.15223332252385
22156.9411611822,0.984254174672329,-0.128572220201962,-0.0643720491951477
23159.8261279762,0.973915679339943,-0.129484014338937,-0.153476546529715
24208.104466053,0.957664207747345,-0.122993765323255,-0.304684459921854
25303.8308060279,0.950473646851111,-0.12294698150939,-0.369132204194919
26449.1527768296,0.958148099652885,-0.139844514065283,-0.279804239461194
27646.3152150632,0.967661737153386,-0.154737964934501,-0.175871578689355
28897.6645649008,0.956315236478323,-0.151972814806194,-0.279663898095117
30205.6534771233,0.96129251117014,-0.170341002370162,-0.208618270365222
31572.8456163283,0.9602706420827,-0.172249702739182,-0.214590147745873
33001.9206857244,0.958459069718587,-0.18606939363843,-0.207860754032365
34495.6796793631,0.954546377389153,-0.190093440826234,-0.235150745982231
36057.0503721004,0.950437754566551,-0.195752004269979,-0.261101329875204
37689.0930580495,0.941197548502081,-0.195207106908385,-0.343474691131117
39395.0065487726,0.940564624211775,-0.212502562626869,-0.316015129176547
41178.1344429663,0.938042071233207,-0.22446791449079,-0.313728839873146
43041.9716799321,0.928062657443838,-0.222023702034786,-0.406748243496805
44990.1713896737,0.924693074986126,-0.233397343019738,-0.41182206308407
47026.5520530495,0.917318988342586,-0.235169871189166,-0.473145728010162
49155.104986014,0.913535532677224,-0.245383073876857,-0.482934282801248
51380.0021626161,0.904108457895871,-0.250599780638088,-0.55412540449519
53705.6043920883,0.899218973967676,-0.260725146341061,-0.572122250844016
56136.4698660541,0.891364415670293,-0.278900513200175,-0.59326152776437
58677.3630926056,0.887384894016374,-0.286129264292104,-0.608193764652314
61333.2642347624,0.876349412131124,-0.298906373560765,-0.668503011233217
64109.3788716152,0.875326501596871,-0.318739821343541,-0.615845790108811
67011.1482012862,0.861808441843107,-0.325666011484408,-0.71208883354105
70044.2597057032,0.853393403541605,-0.328493489393019,-0.776959270361553
73214.6582980923,0.84070093888455,-0.336754416413285,-0.860899749526908
76528.5579750366,0.830477820096287,-0.34696790819832,-0.914720154421344
79992.4539959388,0.818349353643023,-0.367884377379096,-0.941854643994357
83613.1356137621,0.802590039455396,-0.370713162748844,-1.07027106680723
87397.6993819981,0.79338008721024,-0.382334938508681,-1.10344299601226
91353.5630639463,0.776520027074774,-0.39456743915517,-1.19948911231295
95488.4801715661,0.762873997965612,-0.403571679397476,-1.27933022022835
99810.5551623974,0.746986739080546,-0.410997418394875,-1.38520511875317
104328.259324337,0.73412390995104,-0.416693912651288,-1.47171410274169
109050.447379404,0.719036816845422,-0.429189081131546,-1.54147432710861
113986.374839038,0.699752571469348,-0.436591236706899,-1.67321509730815
119145.716144944,0.683281854885215,-0.439389229833818,-1.80497529381004
124538.583631048,0.662693999599683,-0.444811172491115,-1.95846716633444
130175.54734372,0.643869588203863,-0.449729780373751,-2.09838087526998
136067.655759114,0.624247478972743,-0.460735734343219,-2.20430684087356
142226.457438237,0.604436844022785,-0.462308897371161,-2.37266372872697
148664.023662182,0.584490805269667,-0.468083162123321,-2.51245163662836
155392.9720919,0.566106198861627,-0.469041969906573,-2.67223105804587
162426.491498876,0.54401647853673,-0.47596861549752,-2.81913662113179
169778.367615183,0.52437582800826,-0.472168869137597,-3.02846142103572
177463.010153585,0.503063750453086,-0.474515283735613,-3.20356017041851
185495.481050644,0.481501399632063,-0.472185259549757,-3.42177140299236
193891.523988187,0.462972409685238,-0.473000659900671,-3.5845343737617
202667.595251001,0.439507400617728,-0.47116986396004,-3.81776341586713
211840.895981231,0.42060582695503,-0.46779441560789,-4.02589088188209
221429.405892696,0.397162314145121,-0.46474418288477,-4.27447780523798
231451.918511223,0.380363761889883,-0.461502657320648,-4.46528056440445
241928.078010043,0.362578292960052,-0.451737945487475,-4.74268397326921
252878.41771247,0.342198432428524,-0.449197502810859,-4.96375219592041
264324.400337309,0.324751152299998,-0.44274465702844,-5.20732645327467
276288.460065894,0.308069167983924,-0.434478845070615,-5.4717361017866
288794.046513187,0.288712314953599,-0.428124956338288,-5.7406528672982
301865.670689139,0.275313214292717,-0.417980928375784,-6.01182868939825
315528.953040392,0.258617196201041,-0.409813199278582,-6.29246953646566
329810.673666469,0.243206009897542,-0.400855773624305,-6.57904121378526
344738.82480891,0.228451581110722,-0.391306444407705,-6.8758808133824
360342.665716191,0.214499623888733,-0.38089532307718,-7.18759003702125
376652.779992,0.201506548850619,-0.370994867683603,-7.48989755842684
393701.13553924,0.187790735952659,-0.35979871830153,-7.83252405585129
411521.147217285,0.177290459167173,-0.351971684879813,-8.08783875846878
430147.742335255,0.164656911110325,-0.342186065373181,-8.41025096964677
449617.429109717,0.151237491901995,-0.331679064043317,-8.76528024905845
469968.368220963,0.141973068365864,-0.320650299146896,-9.10190350325757
491240.447608132,0.13417945769588,-0.311182381650394,-9.39912104899612
513475.360649759,0.126306016278964,-0.299574325866919,-9.75933285868089
536716.687883002,0.11899427599023,-0.290569422627828,-10.0616613306629
561009.982421705,0.108201465511718,-0.282886883701185,-10.3747655213979
586402.859240721,0.103043743378867,-0.272634771825812,-10.708482124946
612945.088501492,0.096815382311341,-0.261126654739461,-11.1036025060595
640688.693101809,0.0882223825545868,-0.252632217063665,-11.4504921583884
669688.050640943,0.0826815543772956,-0.244384375076819,-11.7678693325304
700000,0.0784627461794159,-0.236119311257347,-12.0824809321093
