Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB)
1000,1.01109950002466,-0.134202544377377,0.171721751933951
1059.25372517729,1.00213127647777,-0.139073662145153,0.101339170244245
1122.01845430196,1.00472849623251,-0.148638720322634,0.134998909104498
1188.50222743702,0.980633536104617,-0.15420251125607,-0.0637838666570619
1258.92541179417,1.00778209691511,-0.167032510755884,0.185026975995304
1333.52143216332,0.997662696954868,-0.173558110317157,0.109158762436411
1412.53754462276,0.993227717891981,-0.184726493841496,0.0886627744676394
1496.23565609443,0.97939618896747,-0.193949579868703,-0.0137744746531938
1584.89319246111,0.957639394367486,-0.200192651081686,-0.19019856937701
1678.80401812256,0.955351884304628,-0.211369981547681,-0.189181479378388
1778.27941003892,0.978754814645137,-0.227954000310457,0.0428869875152429
1883.6490894898,0.95374945413588,-0.235755331030331,-0.153743189027358
1995.26231496888,0.944894717974384,-0.246685383953448,-0.205974585910026
2113.48903983665,0.94004908740118,-0.258452066406703,-0.22052558807735
2238.72113856834,0.924639879901672,-0.269566123574528,-0.326276478760621
2371.37370566166,0.92510716050815,-0.288532932117917,-0.27299947052346
2511.88643150958,0.922456888443085,-0.300889346810466,-0.261976151429337
2660.72505979881,0.906123496783039,-0.315517121991946,-0.359239129999226
2818.38293126445,0.896985571311416,-0.33005720851449,-0.392815235796998
2985.38261891796,0.886448608744178,-0.346020294176917,-0.431013871856504
3162.27766016838,0.869673587015664,-0.358653587983975,-0.530741288487113
3349.65439157828,0.861207301526195,-0.374585626389407,-0.545351533130453
3548.13389233575,0.817244008180561,-0.379205295155579,-0.906127875262279
3758.37404288444,0.818556079353432,-0.400394468397255,-0.807389222560887
3981.07170553497,0.794581657107537,-0.413294331518447,-0.957323852303972
4216.96503428582,0.772139989770031,-0.425644011371621,-1.09370554097631
4466.83592150964,0.748473809763954,-0.434443118797914,-1.25544932316805
4731.5125896148,0.72739382675355,-0.44640550279876,-1.37642195073548
5011.87233627273,0.700406124866705,-0.456077134938719,-1.55786902906337
5308.84444230988,0.680533604914805,-0.468586721832613,-1.65770413122849
5623.41325190349,0.655860063577548,-0.477270337622817,-1.81814106769317
5956.62143529011,0.61807591152322,-0.474142116168781,-2.16933974206026
6309.57344480193,0.594605354026541,-0.483920166683444,-2.30818996677646
6683.43917568615,0.558142760702689,-0.477763128466025,-2.67782448081555
7079.45784384138,0.540196930668519,-0.4901204478282,-2.74063243611804
7498.94209332456,0.515750133691333,-0.49488221881572,-2.91658477705398
7943.28234724282,0.483640101629897,-0.493144654982619,-3.21391130844987
8413.95141645195,0.452899698369088,-0.48584422890697,-3.55401163234027
8912.50938133746,0.426912132814801,-0.484747753468905,-3.79619940463564
9440.60876285924,0.398242227410788,-0.4774226191789,-4.12817659541173
10000,0.37191278825668,-0.470228013435502,-4.44381440049596
10592.5372517729,0.348377645942266,-0.467133743968402,-4.69056720751944
11220.1845430197,0.322066974249009,-0.457014009496475,-5.05026391141111
11885.0222743702,0.297701418936547,-0.446479078790459,-5.40653202070091
12589.2541179417,0.276873676442042,-0.439248755491994,-5.69282525397045
13335.2143216332,0.253445178191852,-0.424928875154663,-6.11190347677719
14125.3754462276,0.233970742007028,-0.412214534113722,-6.48468194349195
14962.3565609444,0.213866719154832,-0.39635373237594,-6.92856558193742
15848.9319246111,0.196149191601438,-0.380489415734967,-7.3696383559307
16788.0401812256,0.178986766510159,-0.372155122492064,-7.68184697449458
17782.7941003892,0.163865591015538,-0.361733362801995,-8.02160161501014
18836.490894898,0.150011987404555,-0.347010240935739,-8.44907892907319
19952.6231496888,0.137064372567428,-0.323092875154257,-9.0947514360442
21134.8903983665,0.124163512368702,-0.310674361601575,-9.51033565787839
22387.2113856834,0.115291920896216,-0.29868660624952,-9.89251070070853
23713.7370566166,0.104906007650207,-0.281317589256362,-10.4505904844364
25118.8643150958,0.0950953792561789,-0.271590195093939,-10.8194676775565
26607.2505979881,0.0858401515165928,-0.260374812126183,-11.2399257521583
28183.8293126446,0.0796252105822295,-0.244113495783538,-11.8090656281099
29853.8261891796,0.0724217939775858,-0.234838326201699,-12.1900652394779
31622.7766016838,0.0642031776505147,-0.224619138127758,-12.6299984781371
33496.5439157828,0.0585735163358227,-0.214802257452156,-13.0477348847687
35481.3389233576,0.05281102620513,-0.203890479106353,-13.5300521258042
37583.7404288444,0.0491599577378929,-0.190458551010633,-14.1238823717388
39810.7170553497,0.0429191817443739,-0.18495516983108,-14.4308905673628
42169.6503428582,0.0384866553292435,-0.173472899466457,-15.006694395786
44668.3592150964,0.0372915211983826,-0.163955447382659,-15.4864275692128
47315.1258961481,0.0354955313332044,-0.15452915330302,-15.9964868570756
50118.7233627273,0.0330074177692055,-0.146821473705981,-16.4500783023853
53088.4444230988,0.0294008574253231,-0.141839369017913,-16.7813620658876
56234.1325190349,0.0246875721670027,-0.132950253360579,-17.3789919042556
59566.2143529011,0.0204456006225075,-0.128410278089496,-17.719277421408
63095.7344480194,0.0203177306964393,-0.119942636904398,-18.2976627026251
66834.3917568615,0.0182988313818298,-0.115186887064812,-18.6636957429782
70794.5784384137,0.0168940622715499,-0.107876160289873,-19.2362628342171
74989.4209332456,0.0155836734872779,-0.101096731638724,-19.8032717080345
79432.8234724282,0.0150855612280745,-0.0972067647644024,-20.1427140906439
84139.5141645196,0.0118337029323886,-0.0920341786443649,-20.6498037674821
89125.0938133746,0.0116163556524399,-0.0875476380233022,-21.0793164273506
94406.0876285923,0.00979038913091588,-0.0812039419777049,-21.7457830231739
100000,0.010588673198055,-0.0761897075926735,-22.2789905143702
105925.372517729,0.00960489437003892,-0.0717848639050823,-22.8022795531622
112201.845430197,0.00816328346276552,-0.0681052684116739,-23.274434384017
118850.222743702,0.0073487989888048,-0.0669464777797716,-23.4334268190207
125892.541179417,0.00474650942103405,-0.0617559619229021,-24.1608424751007
133352.143216332,0.00702286857091116,-0.05837321892788,-24.6133160496706
141253.754462276,0.00582467384708983,-0.0560647703943558,-24.9795745482856
149623.565609444,0.00597854985231459,-0.0520802203824472,-25.6096866682213
158489.319246111,0.00409221455282684,-0.0498670990975959,-26.0145695065805
167880.401812256,0.00383144595886232,-0.0466298543489571,-26.597496168133
177827.941003892,0.00383064170591858,-0.0441162926092778,-27.075398826702
188364.90894898,0.00401176030112863,-0.0420433635178313,-27.4866878056261
199526.231496888,0.00351108401006941,-0.0403513586754755,-27.8500791921035
211348.903983665,0.00308912127254056,-0.0375992737553305,-28.46719400359
223872.113856834,0.00218088975251273,-0.0346169289060906,-29.1970258801523
237137.370566166,0.00372211380441173,-0.0329872107642429,-29.578143836768
251188.643150958,0.00209816735765748,-0.03239948565933,-29.7710624805992
266072.505979881,0.00410207938224748,-0.0307149993744914,-30.1762100208853
281838.293126446,0.00147319188700703,-0.0271446818869446,-31.3135318205442
298538.261891796,0.00436635924678083,-0.0272747336509824,-31.1748901542966
316227.766016838,0.00112489439774042,-0.0251919349748353,-31.9661187492673
334965.439157828,0.000630529764210611,-0.0233535973600192,-32.6297595558382
354813.389233576,0.00329876486246952,-0.0217109249282795,-33.1673126609813
375837.404288444,0.00220675674068187,-0.0204491426005489,-33.7362143239677
398107.170553497,0.00279561554613481,-0.0183077440029156,-34.6471986274509
421696.503428582,0.00155108142644606,-0.0170845493444035,-35.3122791889448
446683.592150963,0.00185433294375789,-0.0166415811915439,-35.5225176781538
473151.258961481,0.00183305674178021,-0.0154054636862894,-36.185448249123
501187.233627272,0.00453616585901764,-0.0151452662224917,-36.0213662561414
530884.444230988,0.00163249473526591,-0.015228687207956,-36.2971280756684
562341.325190349,0.00257924037374198,-0.0138613935517825,-37.0160391056583
595662.143529011,0.000336169746530951,-0.0140559377411691,-37.0403200398764
630957.344480194,0.00192387408406092,-0.0110456574477566,-39.0063763608922
668343.917568615,0.00249817550722521,-0.00869029211332396,-40.8744818625786
707945.784384137,0.00148918637378369,-0.00900711162655216,-40.7911661441484
749894.209332456,0.00271377081246321,-0.0111607308945765,-38.7966807072743
794328.234724282,0.00122314717895536,-0.00684215014516151,-43.1595300531577
841395.141645196,0.00126590863668979,-0.00733598068805522,-42.5634023883678
891250.938133746,0.00216986753350105,-0.00716372118996091,-42.516008765294
944060.876285923,0.00149112747453122,-0.00534157957529023,-45.120710867289
1000000,0.00140145366030556,-0.00455035906404686,-46.4455154554477
1059253.72517729,0.00190555788734544,-0.00436971864030707,-46.434847973431
1122018.45430196,3.39704460859072E-05,-0.00609326419946371,-44.3028648322449
1188502.22743702,-0.000853715381554977,-0.00422685166192222,-47.3060136675134
1258925.41179417,0.0013406733768396,-0.00224053277417642,-51.6638171962362
1333521.43216332,-0.000540847304982229,0.000200843148242571,-64.7774650994802
1412537.54462276,0.00337718714633966,-0.00272877083036454,-47.2465216933969
1496235.65609443,0.00185966046408656,-0.00124323284652982,-53.0068574075369
1584893.19246111,0.00266761670057619,0.000923146128473668,-50.9863009210215
1678804.01812256,0.00171683844001247,-0.000486160385763918,-54.9704247026908
1778279.41003892,0.00382143933199276,-0.00143630801726866,-47.7815873885146
1883649.0894898,0.000729134622113703,-0.000932397848281981,-58.5356092090879
1995262.31496888,0.00269362942179165,-0.000219987961567074,-51.3643720402349
2113489.03983665,0.00301174430309728,-0.000676603941426101,-50.2098017267116
2238721.13856834,-0.000298816299664844,0.00279917152711886,-51.0101977715352
2371373.70566166,0.0015912721701997,0.00368076473926947,-47.937091971316
2511886.43150958,-1.90837983663754E-05,0.00102419327712872,-59.7908540241652
2660725.05979881,0.00249634317816977,0.00414983733667704,-46.2980383367388
2818382.93126446,6.121931305254E-05,0.00345041733677459,-49.2412005139927
2985382.61891796,-0.00164415813626439,0.00360733851684145,-48.0365391349093
3162277.66016838,0.000949627485487857,0.00313199804938995,-49.701617034837
3349654.39157828,-0.000615683649174159,0.00667878528090539,-43.469299660563
3548133.89233575,0.000912767828808639,0.00503855086320511,-45.813649952486
3758374.04288444,-0.00130318602783435,0.00658718598064156,-43.4592638205965
3981071.70553498,3.43066022092943E-05,0.00975866194814558,-40.2121408514051
4216965.03428582,0.000956552587203018,0.00801322301556534,-41.8624068744457
4466835.92150963,0.00177040884936392,0.00981944804000746,-40.0193296533471
4731512.5896148,0.000497033637103353,0.0111170765601154,-39.0715156356889
5011872.33627272,0.00111160536245102,0.0133038746584244,-37.4902224511324
5308844.44230989,0.000379852467840161,0.0127239167163656,-37.9037148187292
5623413.25190349,0.00211633800047761,0.0118991147441123,-38.3544545762132
5956621.43529011,0.00117390650879152,0.0146202105193458,-36.6730182457276
6309573.44480194,0.00179566097217801,0.0160030073225816,-35.8616291239828
6683439.17568615,0.00193901164171485,0.0193705627456681,-34.2138546504144
7079457.84384139,-0.00111891287028987,0.0213788730664118,-33.3884239166663
7498942.09332456,0.000868017013709868,0.0244414124044084,-32.2319998977884
7943282.34724282,-0.000245168681040798,0.0275081530967525,-31.2104263807864
8413951.41645196,-0.00248434465658533,0.0279855691984348,-31.0272265560638
8912509.38133746,-0.000106924880194,0.0342740971592207,-29.3006372619523
9440608.76285925,-0.00172562229674475,0.0361049371062427,-28.8387587510203
10000000,-0.00424906584966836,0.0508672618520404,-25.8410344048385
