Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB)
421696.503428582,0.167130093284974,-0.348808276574855,-8.25069329962118
446683.592150963,0.15614162180606,-0.335920723118325,-8.62573285597178
473151.258961481,0.142854678873672,-0.32231826361552,-9.05541022213675
501187.233627272,0.130285698279317,-0.305419661612904,-9.57599607418701
530884.444230988,0.118930974822547,-0.296109755062851,-9.92143176514875
562341.325190349,0.109996671756673,-0.281701738136779,-10.3879189503046
595662.143529011,0.100295994756908,-0.270382064484842,-10.8005550538906
630957.344480194,0.0907110236406189,-0.255339079815367,-11.3414696277252
668343.917568615,0.0831805637460503,-0.245168600777744,-11.7375249268261
707945.784384137,0.0766499491036349,-0.233686062811643,-12.1835669029366
749894.209332456,0.0690359226178904,-0.22345537871045,-12.6202644994157
794328.234724282,0.0630472191048824,-0.211981574186342,-13.1059221798319
841395.141645196,0.0596259146818391,-0.200992898549515,-13.5700757430235
891250.938133746,0.0522559040382714,-0.193432222219106,-13.963501029423
944060.876285923,0.0520377932885221,-0.182430192788586,-14.4383375430541
1000000,0.0457428111313017,-0.172493512773399,-14.9693942633234
1059253.72517729,0.042562380489823,-0.1598809893812,-15.6266987603763
1122018.45430196,0.0383016001430862,-0.154631416552521,-15.9554453117128
1188502.22743702,0.0334147822846293,-0.148918193067023,-16.3277129366998
1258925.41179417,0.0338780553447961,-0.137736584011796,-16.963916836747
1333521.43216332,0.0333328710831606,-0.132389640489759,-17.2959842761158
1412537.54462276,0.0277976384817974,-0.124946895839146,-17.8556851735586
1496235.65609443,0.0269387827975679,-0.116445052962301,-18.4511524429662
1584893.19246111,0.0266162783779793,-0.111275372349375,-18.8303929395589
1678804.01812256,0.021116589858426,-0.105969063738038,-19.3272998590149
1778279.41003892,0.0224380826903208,-0.0991521843912753,-19.8570535208515
1883649.0894898,0.0187575236977899,-0.0908979968719194,-20.6478048505671
1995262.31496888,0.0183261376339203,-0.0901633219708508,-20.7235908549064
2113489.03983665,0.015176787878037,-0.0839783102435582,-21.3770808777351
2238721.13856834,0.0167879004680085,-0.0805219262637092,-21.696927701694
2371373.70566166,0.0144072884835588,-0.0746219755791857,-22.3837212363635
2511886.43150958,0.0173425368568223,-0.0700302373376786,-22.8357945587452
2660725.05979881,0.0127846906281019,-0.0656137226822554,-23.4982765202819
2818382.93126446,0.0124412028024858,-0.0611198653131231,-24.1000334747396
2985382.61891796,0.0143791784561072,-0.0588733123798209,-24.3499944676982
3162277.66016838,0.0127621434954763,-0.0538396726815208,-25.1405401035717
3349654.39157828,0.0120875407054079,-0.0503602966584382,-25.71497812188
3548133.89233575,0.00935211130173387,-0.0480916373934717,-26.1974034204104
3758374.04288444,0.0104656292961986,-0.0457413029660628,-26.5722288340781
3981071.70553498,0.0103350360813328,-0.0407942932784179,-27.5178454463032
4216965.03428582,0.00886350697922517,-0.0384288331126904,-28.0817550469522
4466835.92150963,0.0125844024898458,-0.0332364032839632,-28.9858781603265
4731512.5896148,0.00711371146785177,-0.0312951297695083,-29.8716697568563
5011872.33627272,0.0097977181612797,-0.0292103825649742,-30.2262317749176
5308844.44230989,0.00937067070114824,-0.0261321458552416,-31.1311547703929
5623413.25190349,0.0118817985672898,-0.0238429993486455,-31.4894615111257
5956621.43529011,0.0115248742812803,-0.0198489723978929,-32.7835057960777
6309573.44480194,0.00805760845899507,-0.01731062203286,-34.3820395593534
6683439.17568615,0.00763380964694593,-0.0182215391711501,-34.0860196113585
7079457.84384139,0.00855967706772575,-0.0138892482627212,-35.7482573964516
7498942.09332456,0.0067835342286552,-0.0113761255172944,-37.5588977829835
7943282.34724282,0.00482096847995116,-0.00796328544425664,-40.6220310498579
8413951.41645196,0.00841161208812336,-0.00565168272495209,-39.8844336124699
8912509.38133746,0.00714011321324726,-0.000613247274907461,-42.8939791015251
9440608.76285925,0.00690928483591525,0.00540699400933973,-41.1365706635181
10000000,0.00461876727223839,0.0104046089694755,-38.8743220018663
